"정류장_ID","정류장_명칭","정류장_유형","정류장_번호","위도","경도","버스도착정보안내기_설치_여부"
"120000674","구로디지털단지역","중앙차로","21002","37.4839770128","126.9024669147","설치   "
"120000675","대학동고시촌입구","일반차로","21199","37.4704370000","126.9392350000","미설치  "
"120000676","사당역4번출구A","일반차로","21845","37.4750015212","126.9814839831","설치   "
"120000677","사당역4번출구B","일반차로","21846","37.4748085963","126.9815172875","설치   "
"120000678","행정관","마을버스","21917","37.4615910000","126.9502200000","미설치  "
"120900001","삼성전자","마을버스","21598","37.4676943096","126.9310841510","미설치  "
"120900002","롯데백화점","마을버스","21597","37.4904278745","126.9244827354","미설치  "
"120900003","가족생활동","마을버스","21595","37.4669767456","126.9577737723","미설치  "
"120900004","신림성모성당앞","마을버스","21594","37.4870744065","126.9326664612","미설치  "
"120900005","행운동우성아파트109동앞","마을버스","21591","37.4852903366","126.9612178671","미설치  "
"120900006","신원동치안센터","마을버스","21589","37.4790908751","126.9270325662","미설치  "
"120900007","현대홈타운아파트","마을버스","21587","37.4791296644","126.9634796509","미설치  "
"120900008","관악드림타운2단지","마을버스","21586","37.4917149515","126.9470590155","미설치  "
"120900009","BK국제관","마을버스","21585","37.4654239013","126.9578693178","미설치  "
"120900010","은천교앞","마을버스","21584","37.4864003668","126.9358819578","미설치  "
"120900011","인헌초등학교","마을버스","21583","37.4769842505","126.9621920550","미설치  "
"120900012","삼모타워앞.건강보험관악지사","마을버스","21582","37.4824006069","126.9284597454","미설치  "
"120900013","난우초등학교","마을버스","21581","37.4759471140","126.9177303570","미설치  "
"120900014","우성아파트103동","마을버스","21580","37.4860917446","126.9592457839","미설치  "
"120900015","광신고등학교.주공1단지","마을버스","21579","37.4660286495","126.9271071730","미설치  "
"120900016","난곡터널","마을버스","21578","37.4779795626","126.9183861861","미설치  "
"120900017","낙성대역","마을버스","21576","37.4778756928","126.9626592502","미설치  "
"120900018","구암어린이집.관악센트씨엘108동","마을버스","21575","37.4909558362","126.9476358057","설치   "
"120900019","국회단지입구","마을버스","21573","37.4865995241","126.9393194579","미설치  "
"120900020","동부아파트","마을버스","21571","37.4813012413","126.9284313945","미설치  "
"120900021","세이브마트","마을버스","21570","37.4741762919","126.9188188290","미설치  "
"120900022","관악로입구","마을버스","21569","37.4862759617","126.9577948573","미설치  "
"120900023","203동앞","마을버스","21568","37.4644446975","126.9264976658","미설치  "
"120900024","신림고등학교","마을버스","21567","37.4776805895","126.9160901041","미설치  "
"120900025","사랑의병원","마을버스","21566","37.4796244089","126.9564304426","미설치  "
"120900026","성현동주민센터","마을버스","21565","37.4898610000","126.9472850000","미설치  "
"120900027","대학원생활관","마을버스","21564","37.4623361202","126.9573923129","미설치  "
"120900028","경천교회","마을버스","21563","37.4880274638","126.9404796696","미설치  "
"120900029","인헌시장입구","마을버스","21562","37.4754283300","126.9657720013","미설치  "
"120900030","서강약국","마을버스","21561","37.4794709098","126.9281244578","미설치  "
"120900031","애동유치원","마을버스","21560","37.4742691695","126.9202354038","미설치  "
"120900032","2단지종합상가","마을버스","21558","37.4635774095","126.9263183097","설치   "
"120900033","라이프아파트","마을버스","21557","37.4771733447","126.9136959114","미설치  "
"120900034","낙성대역","마을버스","21556","37.4777900122","126.9624207194","미설치  "
"120900035","관악센트씨엘정문","마을버스","21555","37.4899711367","126.9460928644","미설치  "
"120900037","산성교회","마을버스","21553","37.4886722866","126.9415478054","미설치  "
"120900038","인헌연세약국","마을버스","21552","37.4750663629","126.9667445158","미설치  "
"120900039","동산교회","마을버스","21551","37.4790015356","126.9297926870","미설치  "
"120900040","남강중고등학교입구","마을버스","21550","37.4741455935","126.9213944256","미설치  "
"120900041","관악프라자","마을버스","21549","37.4835760192","126.9547331280","미설치  "
"120900042","삼성산주공307동앞","마을버스","21548","37.4617159167","126.9273354547","미설치  "
"120900043","미성중학교","마을버스","21547","37.4755708036","126.9131844409","미설치  "
"120900044","현대홈타운아파트","마을버스","21546","37.4793400000","126.9633670000","미설치  "
"120900045","구암초등학교정문","마을버스","21545","37.4881663803","126.9464345431","미설치  "
"120900046","서울관광고등학교","마을버스","21544","37.4890752374","126.9418663911","미설치  "
"120900047","오리사랑","마을버스","21543","37.4737417629","126.9668389441","미설치  "
"120900048","GS편의점","마을버스","21542","37.4784379432","126.9306389700","미설치  "
"120900049","제일교회입구","마을버스","21541","37.4745263191","126.9220871034","미설치  "
"120900050","서울대입구역2호선","마을버스","21540","37.4824664116","126.9538359816","미설치  "
"120900051","삼성산주공정문","마을버스","21539","37.4804430000","126.9148730000","미설치  "
"120900052","두영아파트","마을버스","21538","37.4742988740","126.9137749689","설치   "
"120900053","벽산아파트","마을버스","21537","37.4922931588","126.9438938598","미설치  "
"120900054","현대시장","마을버스","21536","37.4870735721","126.9469475848","설치   "
"120900055","수정슈퍼","마을버스","21534","37.4898025437","126.9421010465","미설치  "
"120900056","동인약국.인헌중고입구","마을버스","21533","37.4719720293","126.9669821806","미설치  "
"120900057","혜성세탁소","마을버스","21532","37.4776960894","126.9303876606","미설치  "
"120900058","충남슈퍼.생각대로통신","마을버스","21531","37.4749187609","126.9227888212","미설치  "
"120900059","신라놀이터","마을버스","21528","37.4732481844","126.9125494627","미설치  "
"120900060","벽산아파트501동.적십자센터","마을버스","21527","37.4929053524","126.9465804386","미설치  "
"120900061","두산아파트입구","마을버스","21526","37.4847729966","126.9468248253","미설치  "
"120900062","우리슈퍼","마을버스","21524","37.4903837611","126.9421119066","미설치  "
"120900063","우리현대마트","마을버스","21523","37.4710782857","126.9675399492","설치   "
"120900064","한마음슈퍼","마을버스","21521","37.4753175115","126.9234984545","미설치  "
"120900065","승산밝은빛교회.구무림비디오","마을버스","21512","37.4757279844","126.9242273045","미설치  "
"120900066","보명사.법화사","마을버스","21504","37.4760734942","126.9248318555","미설치  "
"120900067","관악로입구","마을버스","21520","37.4864265271","126.9580220655","미설치  "
"120900068","쌍용아파트후문","마을버스","21518","37.4726771928","126.9117541837","미설치  "
"120900069","미성빌라","마을버스","21522","37.4770770731","126.9302987658","미설치  "
"120900071","벽산아파트후문.만물슈퍼","마을버스","21515","37.4907882284","126.9418503621","미설치  "
"120900072","인수당약국","마을버스","21514","37.4701674287","126.9681361509","미설치  "
"120900073","코사마트","마을버스","21513","37.4762191632","126.9302023262","미설치  "
"120900074","푸르지오122동","마을버스","21511","37.4860981959","126.9596641783","미설치  "
"120900076","뉴서울아파트","마을버스","21509","37.4714170168","126.9111256421","미설치  "
"120900077","봉천역","마을버스","21508","37.4835902775","126.9409009883","미설치  "
"120900078","국사봉","마을버스","21507","37.4910650000","126.9417440000","미설치  "
"120900079","GS편의점.소망유통","마을버스","21506","37.4693187251","126.9686576958","미설치  "
"120900080","현대아파트후문","마을버스","21505","37.4752551368","126.9304689235","미설치  "
"120900081","청림동푸르지오아파트121동앞","마을버스","21503","37.4855867055","126.9606640782","미설치  "
"120900082","난향동공영차고지","마을버스","21502","37.4634784081","126.9189072689","미설치  "
"120900083","아카시아마을.민방위교육장","마을버스","21501","37.4720765376","126.9110629666","미설치  "
"120900084","신림청소년독서실.신림체육센터","마을버스","21599","37.4804996928","126.9148759246","미설치  "
"120900085","샤로수길입구","마을버스","21600","37.4787543427","126.9575345056","미설치  "
"120900086","관악우체국","마을버스","21601","37.4851431932","126.9341383461","미설치  "
"120900087","삼성동시장","마을버스","21649","37.4692039821","126.9316310820","미설치  "
"120900088","난곡사거리","마을버스","21650","37.4823011931","126.9144634448","미설치  "
"120900089","신림역","마을버스","21651","37.4854883196","126.9296506944","미설치  "
"120900090","인헌아파트","마을버스","21663","37.4680207480","126.9612871638","미설치  "
"120900091","서울대벤처타운역.삼성동시장입구","마을버스","21675","37.4718550422","126.9332126245","미설치  "
"120900092","동부아파트","마을버스","21677","37.4813200328","126.9282142759","미설치  "
"120900093","낙성대역","마을버스","21678","37.4763210574","126.9648557613","미설치  "
"120900094","당곡역.당곡사거리","마을버스","21686","37.4887310522","126.9287658216","미설치  "
"120900095","서울융합과학교육원","마을버스","21689","37.4687224889","126.9579991818","미설치  "
"120900096","삼성아파트","마을버스","21722","37.4945772872","126.9273819286","미설치  "
"120900097","서강약국","마을버스","21733","37.4794735167","126.9279661565","미설치  "
"120900098","인헌연세약국","마을버스","21734","37.4748483171","126.9668226263","미설치  "
"120900099","신도브래뉴.구펭귄아파트","마을버스","21742","37.4842112876","126.9110454762","미설치  "
"120900100","동산교회","마을버스","21743","37.4787790250","126.9298980497","미설치  "
"120900101","오리사랑","마을버스","21744","37.4736845489","126.9666847747","미설치  "
"120900102","낙성대현대아파트","마을버스","21752","37.4748729470","126.9591501194","미설치  "
"120900103","성지빌딩","마을버스","21753","37.4786119699","126.9308321576","미설치  "
"120900104","펭귄시장","마을버스","21756","37.4835748049","126.9123577828","미설치  "
"120900105","동인약국.인헌중고입구","마을버스","21760","37.4719152228","126.9668510570","미설치  "
"120900106","국회단지입구","마을버스","21761","37.4865355980","126.9394212827","미설치  "
"120900107","난곡사거리","마을버스","21766","37.4825153663","126.9140640456","미설치  "
"120900108","우리현대마트","마을버스","21768","37.4711205873","126.9673567770","미설치  "
"120900109","경천교회","마을버스","21770","37.4879473031","126.9405543681","미설치  "
"120900110","낙성대입구","마을버스","21771","37.4775168997","126.9594607468","미설치  "
"120900111","서림동주민센터","마을버스","21773","37.4748531074","126.9349782707","미설치  "
"120900112","인수당약국","마을버스","21774","37.4704430749","126.9677946019","미설치  "
"120900113","산성교회","마을버스","21775","37.4885912136","126.9416010182","미설치  "
"120900114","신원동치안센터","마을버스","21778","37.4792256381","126.9262096749","미설치  "
"120900115","난곡사거리","일반차로","21354","37.4830370000","126.9144620000","설치   "
"120900116","현대아파트109동","마을버스","21782","37.4748734803","126.9333136025","미설치  "
"120900117","개미유통","마을버스","21783","37.4699868514","126.9668428641","미설치  "
"120900118","서울관광고등학교","마을버스","21784","37.4890410488","126.9419749791","미설치  "
"120900119","낙성대역","마을버스","21785","37.4770791769","126.9619751956","미설치  "
"120900120","관악세무서","마을버스","21792","37.4791096883","126.9245139173","미설치  "
"120900121","난우초등학교","마을버스","21793","37.4764738791","126.9171836708","미설치  "
"120900122","현대아파트106동","마을버스","21794","37.4750977377","126.9325313553","미설치  "
"120900123","세진아파트","마을버스","21795","37.4696315700","126.9659804060","미설치  "
"120900124","수정슈퍼","마을버스","21796","37.4895637750","126.9421498576","미설치  "
"120900125","난곡터널","마을버스","21803","37.4783629038","126.9192914361","미설치  "
"120900126","세이브마트","마을버스","21810","37.4742473112","126.9185745369","미설치  "
"120900127","은천아파트","마을버스","21817","37.4693042320","126.9651699485","미설치  "
"120900128","서울대벤처타운역.삼성동시장입구","마을버스","21820","37.4716882063","126.9329810024","미설치  "
"120900129","애동유치원","마을버스","21821","37.4741556134","126.9202106507","미설치  "
"120900130","벽산아파트후문.만물슈퍼","마을버스","21843","37.4910691188","126.9418590704","미설치  "
"120900131","낙성대현대아파트","마을버스","21844","37.4744250546","126.9590657284","미설치  "
"120900132","관악센트씨엘후문","마을버스","21852","37.4918380000","126.9468720000","미설치  "
"120900133","라이프아파트","마을버스","21853","37.4771669403","126.9135636303","미설치  "
"120900134","삼성동시장","마을버스","21854","37.4691600126","126.9314562928","미설치  "
"120900135","남강중고등학교입구","마을버스","21855","37.4740843566","126.9214521515","미설치  "
"120900136","낙성대공원.다시가는캠퍼스","마을버스","21858","37.4724830000","126.9585980000","미설치  "
"120900137","구암어린이집.관악센트씨엘108동","마을버스","21859","37.4910852873","126.9475270007","미설치  "
"120900138","삼성전자","마을버스","21861","37.4679073930","126.9310872264","미설치  "
"120900139","제일교회입구","마을버스","21862","37.4744767955","126.9221436863","미설치  "
"120900140","서울융합과학교육원","마을버스","21864","37.4695643624","126.9579844634","미설치  "
"120900141","성현동주민센터","마을버스","21865","37.4900204503","126.9479869626","미설치  "
"120900142","두영아파트","마을버스","21866","37.4743494227","126.9136488581","미설치  "
"120900143","충남슈퍼.생각대로통신","마을버스","21868","37.4748593293","126.9228521980","미설치  "
"120900144","신라놀이터","마을버스","21872","37.4733130222","126.9124928566","미설치  "
"120900145","광신고등학교.주공1단지","마을버스","21873","37.4655416947","126.9268060717","미설치  "
"120900146","한마음슈퍼","마을버스","21874","37.4752553681","126.9235493967","미설치  "
"120900147","소망유통","마을버스","21875","37.4694700428","126.9684009967","미설치  "
"120900148","두산아파트","마을버스","21877","37.4847359856","126.9466789803","미설치  "
"120900149","쌍용아파트후문","마을버스","21878","37.4727366024","126.9116693186","미설치  "
"120900150","201동.동신교회","마을버스","21879","37.4642155732","126.9258566348","미설치  "
"120900151","승산밝은빛교회.구무림비디오","마을버스","21880","37.4756424004","126.9242601797","미설치  "
"120900152","군인아파트","마을버스","21881","37.4689672354","126.9686942163","미설치  "
"120900153","호암교수회관","마을버스","21882","37.4682578356","126.9578128060","미설치  "
"120900154","뉴서울아파트","마을버스","21884","37.4715124546","126.9110760714","미설치  "
"120900155","3단지종합상가","마을버스","21885","37.4632446739","126.9266500465","설치   "
"120900156","보명사.법화사","마을버스","21886","37.4759816008","126.9248624752","미설치  "
"120900157","가족생활동","마을버스","21887","37.4663611632","126.9576895289","미설치  "
"120900158","삼성산주공307동앞","마을버스","21891","37.4618249334","126.9273070883","미설치  "
"120900159","서울대후문.연구공원","마을버스","21892","37.4651042841","126.9577778409","미설치  "
"120900160","삼성산주공아파트정문","마을버스","21894","37.4612183906","126.9257024646","미설치  "
"120900161","학부생활관","마을버스","21895","37.4631418278","126.9577174280","미설치  "
"120900162","대학원생활관","마을버스","21897","37.4619727520","126.9567820806","미설치  "
"120900163","기숙사삼거리","마을버스","21899","37.4604637077","126.9567660056","미설치  "
"120900164","제2파워플랜트","마을버스","21904","37.4493380000","126.9496950000","미설치  "
"120900165","건설환경종합연구소","마을버스","21905","37.4471691607","126.9497986982","미설치  "
"120900166","보라매노인복지회관","마을버스","21907","37.4926779210","126.9258907075","미설치  "
"120900167","신한은행앞.롯데백화점","마을버스","21908","37.4905208400","126.9243299957","미설치  "
"120900169","벽산아파트","마을버스","21910","37.4923224192","126.9437182326","미설치  "
"120900170","봉림교","마을버스","21912","37.4836879715","126.9269360965","미설치  "
"120900171","서원치안센터.건강보험관악지사","마을버스","21913","37.4819928275","126.9291589334","미설치  "
"120900172","노천강당","마을버스","21915","37.4587949022","126.9553279623","미설치  "
"120900173","아카시아마을.민방위교육장","마을버스","21890","37.4720991366","126.9111579098","미설치  "
"120900174","적십자센터","마을버스","21911","37.4930089788","126.9463609225","미설치  "
"120900175","신협","마을버스","21517","37.4831950485","126.9465737839","설치   "
"120900176","신협","마을버스","21883","37.4832139179","126.9464550405","미설치  "
"120900177","봉천역6번출구","마을버스","21889","37.4832131411","126.9435328569","미설치  "
"120900178","봉천역4번출구","마을버스","21893","37.4835860833","126.9415256749","미설치  "
"120900179","봉일시장","마을버스","21745","37.4861888116","126.9386238431","미설치  "
"120900180","인헌아파트","마을버스","21823","37.4682591544","126.9616844863","미설치  "
"120900181","낙성대공원.다시가는캠퍼스","마을버스","21738","37.4722000954","126.9587714960","미설치  "
"120900182","인헌초등학교","마을버스","21765","37.4765877555","126.9591593620","미설치  "
"120900183","낙성대입구","마을버스","21800","37.4775942987","126.9591814277","설치   "
"120900184","인헌초등학교","마을버스","21819","37.4765250104","126.9589641387","미설치  "
"120900185","호암교수회관","마을버스","21870","37.4684563846","126.9583384812","미설치  "
"120900186","우리슈퍼","마을버스","21818","37.4901513787","126.9423212961","미설치  "
"120900187","현대시장","마을버스","21871","37.4872239236","126.9466523339","미설치  "
"120900188","은천아파트","마을버스","21856","37.4691834753","126.9651417407","미설치  "
"120900189","파리바게트.낙성대지하철","마을버스","21572","37.4761438371","126.9643767910","미설치  "
"120900190","세진아파트","마을버스","21863","37.4695162280","126.9659793277","미설치  "
"120900191","개미유통","마을버스","21869","37.4698796222","126.9668519560","미설치  "
"120900192","신림역4번출구","마을버스","21916","37.4839130162","126.9290485663","미설치  "
"120900194","갑을아파트","마을버스","21588","37.4897535048","126.9220551526","미설치  "
"120900195","조원경로당","마을버스","21732","37.4835391709","126.9082699572","미설치  "
"120900196","학부생활관","마을버스","21574","37.4637506192","126.9580724931","미설치  "
"120900197","유완약국.성림교회","마을버스","21590","37.4668169248","126.9300505356","미설치  "
"120900198","유완약국.성림교회","마을버스","21867","37.4669079232","126.9300278405","미설치  "
"120900199","신림고등학교","마을버스","21592","37.4778966436","126.9160754865","미설치  "
"120900200","낙성대입구","마을버스","21593","37.4778081338","126.9599795717","미설치  "
"120900201","신림체육센터","마을버스","21772","37.4810130771","126.9145993820","미설치  "
"120900202","미성중학교","마을버스","21860","37.4756040638","126.9130747297","미설치  "
"120900203","서원역2번출구.서원동성당앞","마을버스","21919","37.4778363867","126.9344657489","미설치  "
"120900204","난곡사거리","일반차로","21355","37.4827675299","126.9142384082","설치   "
"120900205","은천교입구","마을버스","21700","37.4868362979","126.9342753266","미설치  "
"120900206","은천교입구","마을버스","21701","37.4869017998","126.9341378486","미설치  "
"120900207","신림고등학교","마을버스","21602","37.4779810811","126.9168167167","미설치  "
"121000001","말죽거리공원사거리","중앙차로","22001","37.4785900000","127.0384820000","설치   "
"121000002","말죽거리공원사거리","중앙차로","22002","37.4776570000","127.0387480000","설치   "
"121000003","양재역.서초문화예술회관","중앙차로","22003","37.4826100000","127.0359020000","설치   "
"121000004","양재역.서초문화예술회관","중앙차로","22004","37.4819270000","127.0368270000","설치   "
"121000005","뱅뱅사거리","중앙차로","22005","37.4876670000","127.0324320000","설치   "
"121000006","뱅뱅사거리","중앙차로","22006","37.4866530000","127.0330970000","설치   "
"121000007","래미안아파트.파이낸셜뉴스","중앙차로","22007","37.4918950000","127.0304050000","설치   "
"121000008","래미안아파트.파이낸셜뉴스","중앙차로","22008","37.4910870000","127.0309870000","설치   "
"121000009","신분당선강남역","중앙차로","22009","37.4958485587","127.0285365859","설치   "
"121000010","신분당선강남역","중앙차로","22010","37.4949930000","127.0291120000","설치   "
"121000011","지하철2호선강남역","중앙차로","22011","37.5017958420","127.0257426414","설치   "
"121000012","지하철2호선강남역","중앙차로","22012","37.5007850000","127.0263700000","설치   "
"121000013","논현역","중앙차로","22013","37.5072264964","127.0230319441","설치   "
"121000014","논현역","중앙차로","22014","37.5063670000","127.0237280000","설치   "
"121000015","신사역.푸른저축은행","중앙차로","22015","37.5141125248","127.0200569534","설치   "
"121000016","신사역","중앙차로","22016","37.5129720000","127.0206070000","설치   "
"121000017","반포역","중앙차로","22017","37.5084114275","127.0118927078","설치   "
"121000018","반포역","중앙차로","22018","37.5079992900","127.0111518264","설치   "
"121000019","고속터미널","중앙차로","22019","37.5062900480","127.0051290446","설치   "
"121000020","고속터미널","중앙차로","22020","37.5058463491","127.0039245159","설치   "
"121000021","신반포역.세화여중고","중앙차로","22021","37.5034181272","126.9957193627","설치   "
"121000022","신반포역.세화여중고","중앙차로","22022","37.5030509257","126.9946930536","설치   "
"121000023","구반포역.세화고등학교","중앙차로","22023","37.5019451598","126.9900264523","설치   "
"121000024","구반포역.세화고등학교","중앙차로","22024","37.5017350708","126.9890696352","설치   "
"121000025","교대역13번출구","일반차로","22101","37.4917820873","127.0141904192","설치   "
"121000026","서울교대사거리","일반차로","22102","37.4873287224","127.0150603111","설치   "
"121000027","교대역2번출구","일반차로","22103","37.4940242125","127.0153817900","설치   "
"121000028","서초동유원아파트","일반차로","22104","37.4954569360","127.0202160430","설치   "
"121000029","창신교회앞.서리풀노리학교","일반차로","22105","37.4904680158","127.0212301612","설치   "
"121000030","창신교회.서리풀노리학교","일반차로","22106","37.4902998844","127.0212807141","설치   "
"121000031","서울교대정문앞","일반차로","22107","37.4889343385","127.0162095750","설치   "
"121000032","서울교대정문앞","일반차로","22108","37.4887980000","127.0163730000","설치   "
"121000033","남부터미널","일반차로","22109","37.4833491071","127.0174997004","설치   "
"121000034","서울시인재개발원입구","일반차로","22110","37.4831074135","127.0222227596","설치   "
"121000035","서울시인재개발원.한우리문화센터","가로변전일","22111","37.4826524930","127.0217449318","설치   "
"121000036","서일초등학교","일반차로","22112","37.4865068533","127.0213146638","설치   "
"121000037","서일초등학교","일반차로","22113","37.4861410460","127.0210850063","설치   "
"121000038","롯데칠성","일반차로","22114","37.4966572734","127.0240035889","설치   "
"121000039","롯데칠성","일반차로","22115","37.4950773860","127.0252199753","설치   "
"121000041","래미안에스티지에스","일반차로","22117","37.4925355869","127.0264688183","설치   "
"121000042","래미안에스티지","일반차로","22118","37.4931191063","127.0259403788","설치   "
"121000043","서초청소년도서관","일반차로","22119","37.4926733807","127.0285677747","설치   "
"121000044","서초청소년도서관","일반차로","22120","37.4926228702","127.0288802480","설치   "
"121000045","서초동신동아아파트","일반차로","22121","37.4917496945","127.0253914808","설치   "
"121000046","서초2동주민센터.서이초등학교","일반차로","22122","37.4915942391","127.0255384282","설치   "
"121000047","래미안리더스원아파트","일반차로","22123","37.4902175540","127.0275566247","설치   "
"121000049","서초문화예술정보학교후문","일반차로","22125","37.4890232180","127.0293961714","설치   "
"121000050","서초문화예술정보학교후문","일반차로","22126","37.4888154264","127.0298927879","설치   "
"121000051","서초그랑자이아파트","일반차로","22127","37.4880013621","127.0260375466","설치   "
"121000052","서초그랑자이아파트","일반차로","22128","37.4876295809","127.0260531533","설치   "
"121000053","서초구청","일반차로","22129","37.4842745610","127.0307482750","설치   "
"121000054","서초구청","일반차로","22130","37.4838578864","127.0305869863","미설치  "
"121000055","수협서초지점","일반차로","22131","37.4935170000","127.0293850000","설치   "
"121000056","서초문화예술정보학교","일반차로","22132","37.4880209971","127.0320161779","설치   "
"121000057","법조단지","일반차로","22133","37.4963832763","127.0129974680","설치   "
"121000058","교대역10번출구","일반차로","22134","37.4935537463","127.0127808558","설치   "
"121000059","서초역.서울중앙지법등기국","일반차로","22135","37.4930992018","127.0073275332","설치   "
"121000060","서초역1번출구","일반차로","22136","37.4920156317","127.0089105135","설치   "
"121000061","서울중앙지방검찰청","일반차로","22137","37.4947680000","127.0065430000","미설치  "
"121000062","서울중앙지방검찰청.대검찰청","일반차로","22138","37.4943830000","127.0061150000","미설치  "
"121000063","서초아트자이아파트","일반차로","22139","37.4858593343","127.0108432502","설치   "
"121000064","서초동삼성아파트","일반차로","22140","37.4889206373","127.0093426497","설치   "
"121000065","서초유스센터.서초아트자이","일반차로","22141","37.4854801487","127.0105005709","설치   "
"121000066","서초동삼성아파트","일반차로","22142","37.4885115912","127.0089653123","설치   "
"121000067","서초3동주민센터","일반차로","22143","37.4831290593","127.0116355253","미설치  "
"121000068","서초3동주민센터","일반차로","22144","37.4832218285","127.0120799291","설치   "
"121000069","서초동예술의전당","일반차로","22145","37.4816857308","127.0128860369","미설치  "
"121000070","서초중학교","가로변시간","22146","37.4836051072","127.0085384266","설치   "
"121000071","서초중학교","가로변시간","22147","37.4833879213","127.0088052622","설치   "
"121000072","서울고등학교","가로변시간","22148","37.4829303821","127.0050002096","설치   "
"121000073","서울고등학교","가로변시간","22149","37.4827474318","127.0055791438","설치   "
"121000074","상문고교","일반차로","22150","37.4819049356","127.0047242402","설치   "
"121000075","서초동예술의전당","일반차로","22151","37.4794328531","127.0112295473","미설치  "
"121000076","서초동예술의전당","일반차로","22152","37.4796986297","127.0108027917","설치   "
"121000077","남부터미널.기쁨병원","일반차로","22153","37.4819578926","127.0168661600","설치   "
"121000078","남부터미널.기쁨병원","일반차로","22154","37.4817361133","127.0176022215","설치   "
"121000080","남부터미널.한일시멘트","일반차로","22156","37.4847318427","127.0142184860","설치   "
"121000081","남부터미널","일반차로","22157","37.4847528138","127.0156031956","설치   "
"121000082","서울교대사거리","일반차로","22158","37.4873846428","127.0146475713","설치   "
"121000083","서울교대사거리","일반차로","22159","37.4880507136","127.0133427182","설치   "
"121000084","서울교대사거리","일반차로","22160","37.4878368141","127.0131388831","미설치  "
"121000085","교대역14번출구","일반차로","22161","37.4911760000","127.0139520000","설치   "
"121000086","KCC사옥","일반차로","22162","37.5030340451","127.0202806592","설치   "
"121000087","서초푸르지오써밋","일반차로","22163","37.5013680000","127.0219520000","미설치  "
"121000088","서초푸르지오써밋.롯데캐슬클래식","일반차로","22164","37.5014758287","127.0221683272","설치   "
"121000089","진흥아파트","일반차로","22165","37.4977233390","127.0237030894","설치   "
"121000090","진흥아파트","일반차로","22166","37.4978881150","127.0239008182","설치   "
"121000091","강남역9번출구","일반차로","22167","37.4977839964","127.0266040758","설치   "
"121000092","서초동진흥아파트","일반차로","22168","37.4965791206","127.0227753379","설치   "
"121000093","서초동유원아파트","일반차로","22169","37.4957579984","127.0197669475","설치   "
"121000094","지하철2호선교대역4번출구","일반차로","22170","37.4944725735","127.0158386954","설치   "
"121000095","법조단지","일반차로","22171","37.4962850117","127.0132446587","미설치  "
"121000096","신논현역.구교보타워사거리","일반차로","22172","37.5026203992","127.0251067731","설치   "
"121000097","강남역10번출구","일반차로","22173","37.5001000000","127.0263070000","설치   "
"121000098","잠원한신아파트","일반차로","22174","37.5165006388","127.0100874797","설치   "
"121000099","래미안신반포리오센트아파트","일반차로","22175","37.5196287069","127.0139080104","설치   "
"121000100","신반포18차아파트","일반차로","22176","37.5201580118","127.0141965647","설치   "
"121000101","롯데캐슬아파트","일반차로","22177","37.5196720000","127.0154850000","미설치  "
"121000102","롯데캐슬아파트","일반차로","22178","37.5199638910","127.0154198388","미설치  "
"121000103","신반포르엘아파트","일반차로","22179","37.5166870000","127.0143800000","설치   "
"121000104","신반포르엘아파트","일반차로","22180","37.5176760000","127.0145700000","미설치  "
"121000105","신동중학교","일반차로","22181","37.5155920192","127.0132333639","설치   "
"121000106","신동중학교","일반차로","22182","37.5154999599","127.0130193070","설치   "
"121000107","논현역7번출구","일반차로","22183","37.5106629516","127.0193580416","설치   "
"121000109","신사역4번출구","일반차로","22185","37.5150810000","127.0195650000","설치   "
"121000110","신사역5번출구","일반차로","22186","37.5169785253","127.0189942083","설치   "
"121000114","논현역6번출구","일반차로","22190","37.5102908187","127.0192130073","설치   "
"121000115","논현역4번출구","일반차로","22191","37.5091091024","127.0219545344","설치   "
"121000116","신논현역2번출구","일반차로","22192","37.5059620000","127.0234980000","미설치  "
"121000117","신논현역1번출구","일반차로","22193","37.5042270000","127.0230230000","설치   "
"121000118","제일약품사옥","일반차로","22194","37.5033871860","127.0202524387","설치   "
"121000119","사평역","가로변시간","22195","37.5049175628","127.0138854889","미설치  "
"121000120","사평역","일반차로","22196","37.5038158427","127.0158022515","설치   "
"121000121","디에이치반포라클라스","일반차로","22197","37.4996628214","127.0124491630","설치   "
"121000123","삼호가든사거리.반포도서관","일반차로","22199","37.5027974539","127.0116012521","설치   "
"121000127","서초구민체육센터.심산문화센터","일반차로","22203","37.4983902105","126.9905148116","설치   "
"121000128","잠원한신아파트","일반차로","22204","37.5167954603","127.0098410017","설치   "
"121000129","잠원성당.아크로리버뷰아파트","일반차로","22205","37.5136804627","127.0066452278","설치   "
"121000130","잠원성당","일반차로","22206","37.5134704636","127.0069649098","설치   "
"121000131","뉴코아아울렛","일반차로","22207","37.5092091078","127.0077585838","설치   "
"121000132","신반포자이아파트","일반차로","22208","37.5094758176","127.0080006792","설치   "
"121000135","반포자이아파트","일반차로","22211","37.5061556046","127.0094829161","미설치  "
"121000136","서울지방조달청.서울성모병원","일반차로","22212","37.4992622494","127.0039326529","설치   "
"121000137","고속터미널역3번출구","일반차로","22213","37.5035554381","127.0063361465","미설치  "
"121000138","서울지방조달청.서울성모병원","일반차로","22214","37.5006745712","127.0040910539","미설치  "
"121000139","서울성모병원","일반차로","22215","37.5027590000","127.0054820000","미설치  "
"121000141","서초구민체육센터.심산문화센터","일반차로","22217","37.4979605693","126.9910968933","미설치  "
