station_cd,station_name,line_code,bus_stop_id,bus_stop_name,distance_m,time_sec,low_confidence
2741,상도,,119900194,동원베네스트,221.91,245,0
2741,상도,,119900244,상도역.하나은행,73.53,122,0
2741,상도,,119900245,상도은빛어르신복지관.터널경로당,469.54,452,1
2741,상도,,119900247,부강탕,195.93,224,0
2741,상도,,119900284,상도역1번출구,71.58,120,0
2741,상도,,119900309,밤골.상도역롯데캐슬파크엘,218.19,242,0
2740,숭실대입구,,119000069,상도동중앙하이츠빌.상도전통시장,434.23,422,1
2740,숭실대입구,,119000070,상도동중앙하이츠빌.상도전통시장,393.54,388,0
2740,숭실대입구,,119000071,숭실대입구역,181.0,211,0
2740,숭실대입구,,119000072,숭실대입구역,87.41,133,0
2740,숭실대입구,,119000073,숭실대입구역,93.14,138,0
2740,숭실대입구,,119000074,봉현초등학교,482.0,462,1
2740,숭실대입구,,119000075,봉천고개.관악현대아파트,490.35,469,1
2740,숭실대입구,,119000076,숭실대중문앞,264.56,281,0
2740,숭실대입구,,119000077,숭실대중문앞,280.67,294,0
2740,숭실대입구,,119000078,숭실대정보과학관앞,555.74,524,1
2740,숭실대입구,,119000079,숭실대레지던스홀앞,515.28,490,1
2740,숭실대입구,,119000137,상도3차삼성래미안후문,597.59,558,1
2740,숭실대입구,,119000138,상도3차삼성래미안후문,586.4,549,1
2740,숭실대입구,,119000139,상도1동주민센터.상도3차래미안,310.1,319,0
2740,숭실대입구,,119000140,상도1동주민센터.상도3차래미안,292.35,304,0
2740,숭실대입구,,119000316,금양빌딩,428.44,418,1
2740,숭실대입구,,119000317,래미안상도3차중문,466.36,449,1
2740,숭실대입구,,119900069,삼성래미안아파트,506.35,482,1
2740,숭실대입구,,119900140,테니스장앞,534.71,506,1
2740,숭실대입구,,119900161,봉천고개.현대아파트,459.87,444,1
2740,숭실대입구,,119900179,봉천고개.관악현대아파트,453.88,439,1
2740,숭실대입구,,119900253,숭실대입구역2번출구,76.23,124,0
2740,숭실대입구,,119900281,봉천고개.관악현대아파트,529.53,502,1
2740,숭실대입구,,120000134,봉현초등학교,565.08,531,1
2740,숭실대입구,,120000135,동아아파트105동앞,584.63,548,1
2740,숭실대입구,,120000137,관악드림타운115동,586.25,549,1
2740,숭실대입구,,120000139,관악드림타운북문,519.5,493,1
2740,숭실대입구,,120000140,관악드림타운북문,533.57,505,1
2740,숭실대입구,,120000230,청림동현대아파트,570.65,536,1
2740,숭실대입구,,120000673,청림동현대아파트입구,588.78,551,1
2739,남성,,119000083,사당중학교,389.33,385,0
2739,남성,,119000084,사당중학교,414.54,406,1
2739,남성,,119000085,남성역,119.69,160,0
2739,남성,,119000086,남성역,75.14,123,0
2739,남성,,119000087,남성역골목시장,116.32,157,0
2739,남성,,119000088,남성역골목시장,108.8,151,0
2739,남성,,119000089,남성초등학교,591.3,553,1
2739,남성,,119000090,남성초등학교,576.77,541,1
2739,남성,,119000296,사당동대아신협앞,402.88,396,1
2739,남성,,119900001,남성역.남성역골목시장,34.66,89,0
2739,남성,,119900003,대림프라자,227.62,250,0
2739,남성,,119900006,사당문화복지관,232.54,254,0
2739,남성,,119900038,삼거리우편물취급소,455.95,440,1
2739,남성,,119900039,동작삼일수영장,424.14,414,1
2739,남성,,119900043,갑을명가,495.02,473,1
2739,남성,,119900050,남성초등학교.사당청소년센터,318.63,326,0
2739,남성,,119900055,사당시장,318.04,326,0
2739,남성,,119900060,삼일공원,327.15,333,0
2739,남성,,119900065,대림프라자,181.27,212,0
2739,남성,,119900071,대림아파트후문.래미안로이파크,478.54,459,1
2739,남성,,119900077,대림현대아파트.사당3동주민센터,207.07,233,0
2739,남성,,119900082,삼성래미안.롯데캐슬,589.95,552,1
2739,남성,,119900174,우성201동.극동112동,552.07,521,1
2739,남성,,119900177,동작고교.사당5동주민센터,396.55,391,0
2739,남성,,119900178,동작삼일수영장,404.54,398,1
2739,남성,,119900182,대림아파트후문.래미안로이파크,460.84,445,1
2739,남성,,119900183,삼거리,331.01,336,0
2739,남성,,119900187,삼일공원,346.16,349,0
2739,남성,,119900192,사당솔밭도서관,436.39,424,1
2739,남성,,119900195,남성초등학교.사당청소년센터,336.6,341,0
2739,남성,,119900198,동작고등학교,571.76,537,1
2739,남성,,119900201,삼거리우편물취급소,474.56,456,1
2739,남성,,119900233,삼일초등학교앞,533.5,505,1
2739,남성,,119900261,동작고교,558.36,526,1
2739,남성,,119900263,삼거리,345.79,349,0
2739,남성,,119900277,사당5동주민센터,396.42,391,0
2739,남성,,119900280,두산위브아파트,107.03,150,0
2739,남성,,119900310,남성초등학교입구,448.75,434,1
2739,남성,,119900312,사당솔밭도서관,428.49,418,1
2738,이수,,119000089,남성초등학교,346.45,349,0
2738,이수,,119000090,남성초등학교,348.93,351,0
2738,이수,,119000091,이수역9번출구,224.99,248,0
2738,이수,,119000092,이수역10번출구,182.91,213,0
2738,이수,,119000284,방배노인종합복지관,531.05,503,1
2738,이수,,119000285,사당동우체국앞,247.47,267,0
2738,이수,,119000286,총신대입구역.남성사계시장입구앞,307.92,317,0
2738,이수,,119000296,사당동대아신협앞,562.76,529,1
2738,이수,,119900022,이수역,214.23,239,0
2738,이수,,119900038,삼거리우편물취급소,468.26,451,1
2738,이수,,119900044,이수시너스.이수역7번출구,172.47,204,0
2738,이수,,119900075,이수역,140.02,177,0
2738,이수,,119900184,이수역,124.93,165,0
2738,이수,,119900196,총신대역,211.16,236,0
2738,이수,,119900201,삼거리우편물취급소,448.5,434,1
2738,이수,,119900202,경문고등학교,527.02,500,1
2738,이수,,119900209,사당1동주민센터입구,333.44,338,0
2738,이수,,119900310,남성초등학교입구,494.81,473,1
2738,이수,,121000304,이수역5번출구,185.15,215,0
2738,이수,,121000305,방배초등학교,377.97,375,0
2738,이수,,121000311,이수역,228.49,251,0
2738,이수,,121000531,경문고등학교,557.45,525,1
2738,이수,,121000532,총신대입구역.남성사계시장입구앞,234.1,256,0
2738,이수,,121000533,이수역,346.65,349,0
2738,이수,,121900032,방배초등학교,376.73,374,0
2738,이수,,121900091,세탁소,573.56,538,1
2738,이수,,121900098,대성유니드아파트,477.03,458,1
2738,이수,,121900106,우리수퍼,370.96,370,0
2738,이수,,121900120,이수역4번출구,69.35,118,0
2738,이수,,121900170,서문여고,340.11,344,0
2738,이수,,121900258,이수역2번출구,197.51,225,0
2737,내방,,121000153,방배역.방배서리풀이편한세상,519.35,493,1
2737,내방,,121000154,내방역2번출구,121.34,162,0
2737,내방,,121000155,내방역,123.29,163,0
2737,내방,,121000156,방배1동주민센터.방배아크로타워,519.61,494,1
2737,내방,,121000162,방배브라운가아파트,456.87,441,1
2737,내방,,121000188,방배동고개,387.46,383,0
2737,내방,,121000192,방배열린문화센터(방배4동주민센터),344.12,347,0
2737,내방,,121000193,방배열린문화센터(방배4동주민센터),372.62,371,0
2737,내방,,121000306,방배고개,323.84,330,0
2737,내방,,121000308,방일초교,224.92,248,0
2737,내방,,121000309,내방역,72.12,121,0
2737,내방,,121000310,방배고개.방배초등학교,441.64,429,1
2737,내방,,121001318,내방역.제일병원,161.04,195,0
2737,내방,,121001327,내방역1번출구,162.34,196,0
2737,내방,,121900006,내방역8번출구,114.07,156,0
2737,내방,,121900014,내방역3번출구,104.34,147,0
2737,내방,,121900022,방일초등학교,298.31,309,0
2737,내방,,121900038,방배고개,398.27,392,0
2737,내방,,121900039,함지박사거리,576.66,541,1
2737,내방,,121900048,장자터빌딩,399.3,393,0
2737,내방,,121900059,방배열린문화센터.가야치과병원,216.85,241,0
2737,내방,,121900072,동문빌라,540.66,511,1
2737,내방,,121900148,방배열린문화센터.가야치과병원,178.56,209,0
2737,내방,,121900151,방배열린문화센터(방배4동주민센터),330.98,336,0
2737,내방,,121900152,방배4동경로당,590.63,553,1
2737,내방,,121900154,함지박사거리,480.15,461,1
2737,내방,,121900178,서리풀터널입구,314.51,323,0
2737,내방,,121900193,황실자이아파트,483.69,464,1
2737,내방,,121900205,서리풀터널입구,312.96,321,0
2737,내방,,121900211,내방역1번출구,92.04,137,0
2737,내방,,121900259,방배1동주민센터.방배아크로타워,519.98,494,1
2737,내방,,121900260,방배브라운가아파트,453.86,439,1
2737,내방,,121900261,방일초등학교,236.27,257,0
2737,내방,,121900262,내방역2번출구,111.97,154,0
2737,내방,,121900335,내방역8번출구,156.96,191,0
2735,반포,,121000017,반포역,34.79,89,0
2735,반포,,121000018,반포역,46.84,100,0
2735,반포,,121000119,사평역,413.04,405,1
2735,반포,,121000123,삼호가든사거리.반포도서관,597.94,559,1
2735,반포,,121000131,뉴코아아울렛,360.72,361,0
2735,반포,,121000132,신반포자이아파트,351.67,354,0
2735,반포,,121000135,반포자이아파트,294.0,305,0
2735,반포,,121000976,반포자이아파트,311.53,320,0
2735,반포,,121000979,반포자이아파트,289.38,302,0
2735,반포,,121900100,뉴코아백화점,338.34,342,0
2735,반포,,121900108,경원중학교,450.36,436,1
2735,반포,,121900114,잠원역,520.13,494,1
2735,반포,,121900153,뉴코아백화점,330.99,336,0
2735,반포,,121900241,경원중학교,557.62,525,1
2735,반포,,121900242,매일상가,582.97,546,1
2735,반포,,121900243,잠원역,537.22,508,1
2735,반포,,121900244,경원중학교,469.67,452,1
2735,반포,,121900251,경부고속터미널,459.98,444,1
2734,논현,,121000013,논현역,442.44,429,1
2734,논현,,121000014,논현역,553.61,522,1
2734,논현,,121000015,신사역.푸른저축은행,367.0,366,0
2734,논현,,121000016,신사역,231.44,253,0
2734,논현,,121000107,논현역7번출구,180.4,211,0
2734,논현,,121000109,신사역4번출구,482.93,463,1
2734,논현,,121000114,논현역6번출구,204.59,231,0
2734,논현,,121000115,논현역4번출구,214.36,239,0
2734,논현,,121000116,신논현역2번출구,588.77,551,1
2734,논현,,121900121,신사역4번출구,509.8,485,1
2734,논현,,121900218,신논현역2번출구,580.73,544,1
2734,논현,,121900246,논현역5번출구,77.5,125,0
2734,논현,,122000010,신사역3번출구,485.97,465,1
2734,논현,,122000016,영동시장,209.43,235,0
2734,논현,,122000017,영동시장.논현역1번출구,104.01,147,0
2734,논현,,122000023,영동시장.논현역3번출구,203.12,230,0
2733,학동,,122000013,강남을지병원,509.66,485,1
2733,학동,,122000014,학동역,105.38,148,0
2733,학동,,122000015,학동역6번출구,100.52,144,0
2733,학동,,122000018,학동역5번출구,68.01,117,0
2733,학동,,122000019,논현동고개,433.63,422,1
2733,학동,,122000029,세관앞,509.97,485,1
2733,학동,,122000030,서울세관,549.28,518,1
2733,학동,,122000031,서울세관,540.42,511,1
2733,학동,,122000032,학동역,137.64,175,0
2733,학동,,122000033,강남을지병원,541.21,512,1
2733,학동,,122000034,세관앞,532.43,504,1
2733,학동,,122000039,논현아이파크,586.59,549,1
2733,학동,,122000040,임피리얼팰리스호텔.펜트힐루논현,429.85,419,1
2733,학동,,122000041,펜트힐루논현.임피리얼팰리스호텔,390.98,386,0
2733,학동,,122000042,논현아이파크,552.97,521,1
2733,학동,,122000046,논현고개,303.76,314,0
2733,학동,,122000047,서울세관사거리,372.22,371,0
2733,학동,,122900036,학동역,171.33,203,0
2731,청담,,122000066,영동교입구.청담자이아파트,548.29,517,1
2731,청담,,122000067,영동교입구,515.83,490,1
2731,청담,,122000068,청담역.경기고교,448.23,434,1
2731,청담,,122000069,우리은행청담지점.청담삼익아파트,510.53,486,1
2731,청담,,122000070,청담역.경기고교,404.52,398,1
2731,청담,,122000071,진흥아파트,42.55,96,0
2731,청담,,122000072,청담동성당,242.84,263,0
2731,청담,,122000073,청담2치안센터,533.62,505,1
2731,청담,,122000074,강남구청.강남세무서,393.31,388,0
2731,청담,,122000080,청담2치안센터,547.94,517,1
2731,청담,,122000081,청담동성당,253.86,272,0
2731,청담,,122000083,진흥아파트.청담역,40.2,94,0
2731,청담,,122000084,청담역.경기고교,429.22,418,1
2731,청담,,122000085,청담역.경기고교,545.49,515,1
2731,청담,,122000101,센트럴아이파크.강남구도시관리공단,369.67,369,0
2731,청담,,122000103,강남구청.강남세무서,366.38,366,0
2731,청담,,122000104,청담역7번출구,186.89,216,0
2731,청담,,122000105,센트럴아이파크.강남구도시관리공단,419.97,410,1
2731,청담,,122000637,리베라호텔,581.74,545,1
2731,청담,,122000753,청담자이아파트,528.09,501,1
2730,자양,,104000107,자양한강전통시장,449.34,435,1
2730,자양,,104000108,신양초등학교앞,437.73,425,1
2730,자양,,104000109,신양초등학교앞,455.21,440,1
2730,자양,,104000110,뚝도변전소앞,541.68,512,1
2730,자양,,104000119,자양고교앞,517.05,491,1
2730,자양,,104000120,자양고교앞,511.51,487,1
2730,자양,,104000121,대동아파트앞,577.72,542,1
2730,자양,,104000122,노룬산골목시장,468.45,451,1
2730,자양,,104000129,자양역1번출구,272.9,288,0
2730,자양,,104000130,자양4동주민센터앞,242.79,263,0
2730,자양,,104000236,자양동,460.7,444,1
2730,자양,,104000237,자양동,456.29,441,1
2730,자양,,104000300,뚝섬유원지,39.69,94,0
2730,자양,,104000315,한강버스.뚝섬선착장,309.46,318,0
0250,용두,,103000020,마장축산물시장,347.3,350,0
0250,용두,,103000021,마장축산물시장,426.98,416,1
0250,용두,,103000518,청계한신휴플러스,589.61,552,1
0250,용두,,103900092,성동사회복지관.청계천박물관,582.45,546,1
0250,용두,,103900095,성동구도시관리공단.서울시시설관리공단,271.24,287,0
0250,용두,,105000006,동대문구청,23.17,80,0
0250,용두,,105000017,동대문구청,182.76,213,0
0250,용두,,105000022,제기역약령시장,486.83,466,1
0250,용두,,105000023,제기역약령시장,455.64,440,1
0250,용두,,105000074,동대문구청.용두역4번출구,161.66,195,0
0250,용두,,105000075,용두역,71.12,120,0
0250,용두,,105000076,용두동신동아아파트,553.88,522,1
0250,용두,,105000078,동대문구청.용두역3번출구,164.62,198,0
0250,용두,,105000079,동대문구청.용신동주민센터,280.49,294,0
0250,용두,,105000080,동대문구청.용신동주민센터,137.6,175,0
0250,용두,,105000229,동대문구청.용두역,229.66,252,0
0250,용두,,105000289,청량리수산시장,565.1,531,1
0250,용두,,105000479,용두동신동아아파트,481.72,462,1
0250,용두,,105000480,청량리청과물도매시장,570.3,536,1
0250,용두,,105000481,제기동역.서울약령시,478.71,459,1
0250,용두,,105000482,제기동역.서울약령시,453.22,438,1
0250,용두,,105000555,경동시장사거리,350.91,353,0
0250,용두,,105000568,다사랑행복센터.서울문화재단,479.68,460,1
0245,신답,,103000017,마장동주민센터,348.72,351,0
0245,신답,,103000118,신답역,63.92,114,0
0245,신답,,103000165,용답휴식공원,93.42,138,0
0245,신답,,103000166,용답휴식공원,73.76,122,0
0245,신답,,103000169,마장역,520.34,494,1
0245,신답,,103000508,청계한신휴플러스,296.53,308,0
0245,신답,,103000518,청계한신휴플러스,352.44,354,0
0245,신답,,103900203,마장2교사거리,243.11,263,0
0245,신답,,103900204,마장2교사거리,217.31,242,0
0245,신답,,103900207,청계장원아파트,205.38,232,0
0245,신답,,103900208,청계장원아파트,214.05,239,0
0245,신답,,103900211,청계현대아파트,364.84,365,0
0245,신답,,103900246,마장역,562.36,529,1
0245,신답,,105000004,신답초등학교.청계한신휴플러스,336.98,341,0
0245,신답,,105000005,신답초등학교.청계한신휴플러스,309.79,319,0
0245,신답,,105000072,답십리역.동부시장,548.55,518,1
0245,신답,,105000073,신답역앞,124.99,165,0
0245,신답,,105000116,답십리1동주민센터.래미안위브,451.02,436,1
0245,신답,,105000117,답십리1동주민센터.래미안위브,441.76,429,1
0245,신답,,105000135,동대문구답십리도서관앞,576.46,541,1
0245,신답,,105000410,신답역,108.84,151,0
0245,신답,,105000455,마장동주민센터,367.66,367,0
0245,신답,,105900003,삼희아파트1동,305.08,315,0
0245,신답,,105900022,동아아파트,521.51,495,1
0245,신답,,105900026,답십리역1번출구,342.67,346,0
0245,신답,,105900034,태양하나어린이집.동아아파트,505.61,482,1
0245,신답,,105900035,한신휴플러스후문,365.3,365,0
0245,신답,,105900041,한신휴플러스정문,380.8,378,0
0245,신답,,105900042,신답역,243.88,264,0
0245,신답,,105900044,답십리고미술상가2동,392.63,388,0
2751,천왕,,116000044,퀸즈빌,511.28,487,1
2751,천왕,,116000111,구로우체국.이펜하우스5단지후문,574.05,539,1
2751,천왕,,116000113,오류2동주민센터,264.28,281,0
2751,천왕,,116000114,오류2동주민센터,288.13,301,0
2751,천왕,,116000115,오류2동새마을금고,486.68,466,1
2751,천왕,,116000116,오류2동새마을금고,495.08,473,1
2751,천왕,,116000565,천왕역1번출구,70.42,119,0
2751,천왕,,116000568,천왕이펜하우스2단지,115.29,157,0
2751,천왕,,116000579,구로우체국.이펜하우스3단지후문,572.76,538,1
2751,천왕,,116000583,연지마을,497.85,475,1
2751,천왕,,116000589,금강수목원아파트,522.81,496,1
2751,천왕,,116000590,금강수목원아파트,514.99,490,1
2751,천왕,,116000595,천왕이펜하우스3.4단지,571.16,536,1
2751,천왕,,116000597,연지타운2단지,350.62,353,0
2751,천왕,,116000598,연지타운2단지,338.17,342,0
2751,천왕,,116000605,오남중학교.삼미주택,305.16,315,0
2751,천왕,,116000606,오남중학교,248.09,267,0
2751,천왕,,116000640,별장쉐르빌앞,533.4,505,1
2751,천왕,,116000641,덕일전자공업고등학교,406.17,399,1
2751,천왕,,116000646,경남아너스빌아파트,500.23,477,1
2751,천왕,,116000647,영풍마드레빌아파트.소공원사거리,532.53,504,1
2751,천왕,,116900112,천왕이펜하우스4단지,592.42,554,1
2751,천왕,,116900113,천왕역2번출구,51.37,103,0
2751,천왕,,116900242,천왕역3번출구,95.67,140,0
2751,천왕,,116900250,천왕이펜하우스3단지입구,409.35,402,1
2751,천왕,,116900251,천왕역,26.38,82,0
2751,천왕,,116900252,천왕이펜하우스3단지입구,443.57,430,1
2751,천왕,,116900263,미래여성병원,558.46,526,1
2751,천왕,,116900264,오류남초등학교후문,361.71,362,0
2751,천왕,,116900267,오류동푸르지오아파트.송기산내과의원,595.7,557,1
2751,천왕,,116900276,천왕역4번출구,61.74,112,0
2820,장지,,123000013,문정법조단지.건영아파트,378.28,376,0
2820,장지,,123000014,문정법조단지.건영아파트,505.75,482,1
2820,장지,,123000015,장지역.가든파이브,18.16,76,0
2820,장지,,123000016,장지역.가든파이브,124.87,165,0
2820,장지,,123000217,건영아파트,314.53,323,0
2820,장지,,123000218,문현중학교,136.25,174,0
2820,장지,,123000219,문현중학교,151.64,187,0
2820,장지,,123000220,문덕초등학교.문정고등학교,533.79,505,1
2820,장지,,123000227,문현초등학교,510.5,486,1
2820,장지,,123000228,문현초등학교,561.7,529,1
2820,장지,,123000232,문덕초등학교.문정고등학교,501.55,478,1
2820,장지,,123000357,송파파인타운11.12단지,534.26,506,1
2820,장지,,123000359,송파파인타운10단지.13단지,314.54,323,0
2820,장지,,123000360,송파파인타운8단지.9단지,152.77,188,0
2820,장지,,123000361,송파구립산모건강증진센터,148.7,184,0
2820,장지,,123000365,건영아파트앞,330.12,336,0
2820,장지,,123000372,송파글마루도서관.버들어린이집,570.89,536,1
2820,장지,,123000373,송파글마루도서관.버들어린이집,554.12,522,1
2820,장지,,123000374,문현고등학교.송파파인타운5단지,357.82,359,0
2820,장지,,123000375,문현고등학교,334.18,339,0
2820,장지,,123000380,가든파이브웍스동,436.38,424,1
2820,장지,,123000381,가든파이브웍스동,430.04,419,1
2820,장지,,123000382,장지역.가든파이브라이프동,129.81,169,0
2820,장지,,123000383,장지역.가든파이브라이프동,104.87,148,0
2820,장지,,123000384,가든파이프툴동,592.43,554,1
2820,장지,,123000385,가든파이브툴동,596.62,558,1
2820,장지,,123000512,장지역,155.19,190,0
2820,장지,,123000577,송파푸르지오시티.한화오벨리스크,544.44,514,1
2820,장지,,123000578,송파푸르지오시티.한화오벨리스크,571.51,537,1
2820,장지,,123000602,송파파인타운7단지,493.19,471,1
2820,장지,,123000639,장지역2번출구,86.88,133,0
2820,장지,,123000693,글샘공원.송파파크하비오푸르지오,250.22,269,0
2820,장지,,123000702,장지역.한우물공원,93.71,139,0
2820,장지,,123900025,송파파크하비오푸르지오,433.11,421,1
2820,장지,,123900033,송파아이파크오피스텔,355.88,357,0
2819,문정,,123000011,문정로데오거리입구,281.56,295,0
2819,문정,,123000012,문정로데오거리입구,396.67,391,0
2819,문정,,123000013,문정법조단지.건영아파트,457.12,441,1
2819,문정,,123000014,문정법조단지.건영아파트,327.88,334,0
2819,문정,,123000217,건영아파트,590.51,553,1
2819,문정,,123000220,문덕초등학교.문정고등학교,418.36,409,1
2819,문정,,123000221,문정푸르지오1차아파트,518.4,493,1
2819,문정,,123000229,문정1동주민센터.로데오거리,537.11,508,1
2819,문정,,123000232,문덕초등학교.문정고등학교,429.77,419,1
2819,문정,,123000233,문정푸르지오2차아파트,436.59,424,1
2819,문정,,123000234,문정푸르지오2차아파트,396.89,391,0
2819,문정,,123000240,문정역2번출구,182.16,212,0
2819,문정,,123000241,문정역2번출구,187.06,216,0
2819,문정,,123000273,문정로데오거리입구,544.97,515,1
2819,문정,,123000274,문정1동주민센터.로데오거리,559.77,527,1
2819,문정,,123000301,문정푸르지오1차아파트,518.86,493,1
2819,문정,,123000365,건영아파트앞,566.0,532,1
2819,문정,,123000577,송파푸르지오시티.한화오벨리스크,590.68,553,1
2819,문정,,123000578,송파푸르지오시티.한화오벨리스크,573.11,538,1
2819,문정,,123900025,송파파크하비오푸르지오,513.1,488,1
2819,문정,,123900026,서울동부지방법원.검찰청,294.52,306,0
2819,문정,,123900028,문정법조단지,412.86,405,1
2819,문정,,123900031,문정법조단지,470.33,452,1
2819,문정,,123900032,서울동부지방법원.검찰청,280.94,295,0
2819,문정,,123900043,문정역테라타워,230.35,252,0
2819,문정,,123900047,문정현대지식산업센터,255.66,274,0
2817,송파,,123000005,석촌역,478.25,459,1
2817,송파,,123000006,석촌역,572.13,537,1
2817,송파,,123000007,송파역,61.75,112,0
2817,송파,,123000008,송파역,128.34,167,0
2817,송파,,123000100,송파사거리.석촌시장,333.45,338,0
2817,송파,,123000101,송파사거리,368.19,367,0
2817,송파,,123000102,송파역.헬리오시티,140.31,177,0
2817,송파,,123000111,한양공원,485.08,465,1
2817,송파,,123000114,송파역,80.04,127,0
2817,송파,,123000115,잠실더샵루벤,463.05,446,1
2817,송파,,123000119,한양공원,465.16,448,1
2817,송파,,123000120,잠실여고후문,316.99,325,0
2817,송파,,123000280,가락대림아파트,512.1,487,1
2817,송파,,123000299,가락1동주민센터,433.2,421,1
2817,송파,,123000364,잠실여고후문,312.69,321,0
2817,송파,,123900001,송파역.헬리오시티,29.48,85,0
2817,송파,,123900002,송파역,22.7,79,0
2817,송파,,123900014,가락고등학교,505.57,482,1
2817,송파,,123900015,가락동부센트레빌아파트,462.54,446,1
2817,송파,,123900016,가락중학교,531.22,503,1
2816,석촌,,123000003,석촌호수.한솔병원,202.07,229,0
2816,석촌,,123000004,석촌호수.한솔병원,259.57,277,0
2816,석촌,,123000005,석촌역,285.95,299,0
2816,석촌,,123000006,석촌역,192.16,221,0
2816,석촌,,123000091,석촌역.잠실한솔아파트,182.93,213,0
2816,석촌,,123000092,석촌역.잠실한솔아파트,163.73,197,0
2816,석촌,,123000100,송파사거리.석촌시장,455.2,440,1
2816,석촌,,123000101,송파사거리,434.51,423,1
2816,석촌,,123000104,송파여성문화회관,275.37,290,0
2816,석촌,,123000105,송파여성문화회관,273.07,288,0
2816,석촌,,123000106,송파초등학교.송파동성당,566.84,533,1
2816,석촌,,123000107,송파초등학교.송파동성당,536.85,508,1
2816,석촌,,123000120,잠실여고후문,527.76,500,1
2816,석촌,,123000364,잠실여고후문,504.69,481,1
2816,석촌,,123000518,호수임광아파트,593.74,555,1
2816,석촌,,123000519,미켈란호수가아파트,478.04,459,1
2816,석촌,,123000520,미켈란호수가아파트,472.99,455,1
2816,석촌,,123900036,석촌역4번출구,131.33,170,0
2816,석촌,,123900037,석촌역5번출구,108.57,151,0
2814,몽촌토성,,123000034,잠실파크리오아파트상가.올림픽회관,425.62,415,1
2814,몽촌토성,,123000035,잠실파크리오아파트앞,335.05,340,0
2814,몽촌토성,,123000037,잠실진주아파트,261.76,279,0
2814,몽촌토성,,123000038,몽촌토성역,115.87,157,0
2814,몽촌토성,,123000039,신천동진주아파트,304.37,314,0
2814,몽촌토성,,123000121,방이중학교,403.4,397,1
2814,몽촌토성,,123000122,한성백제역4번출구,369.15,368,0
2814,몽촌토성,,123000127,잠실진주아파트,308.54,318,0
2814,몽촌토성,,123000142,올림픽회관,434.83,423,1
2814,몽촌토성,,123000151,몽촌토성역.한성백제역,176.9,208,0
2814,몽촌토성,,123000305,몽촌토성역.한성백제역,98.83,143,0
2814,몽촌토성,,123000535,잠실파크리오아파트,255.91,274,0
2814,몽촌토성,,123000610,잠실4동주민센터.파크리오B상가,289.14,301,0
2814,몽촌토성,,123000643,올림픽공원평화의문,212.52,238,0
2814,몽촌토성,,123000705,잠실르엘.래미안아이파크아파트,394.55,389,0
2814,몽촌토성,,123900051,잠실르엘아파트.송파구청,579.29,543,1
2813,강동구청,,123000018,풍납1치안센터입구,407.47,400,1
2813,강동구청,,123000023,영파여고.강동구청역,63.04,113,0
2813,강동구청,,123000024,풍납동극동.쌍용아파트,513.37,488,1
2813,강동구청,,123000031,토성초등학교.현대리버빌아파트,540.59,511,1
2813,강동구청,,123000143,풍납동극동.쌍용아파트,460.61,444,1
2813,강동구청,,123000302,토성오거리,203.88,230,0
2813,강동구청,,123000315,풍납2동주민센터,421.79,412,1
2813,강동구청,,123000376,풍납현대아파트,242.29,262,0
2813,강동구청,,123000533,강동구청역,54.29,106,0
2813,강동구청,,123000675,토성초등학교.한강극동아파트,556.03,524,1
2813,강동구청,,123000676,풍납2동주민센터,394.92,390,0
2813,강동구청,,123000686,풍납초등학교,405.48,398,1
2813,강동구청,,123900003,풍납동극동.쌍용아파트,515.92,490,1
2813,강동구청,,124000064,강동구청역1번출구.영파여고,174.47,206,0
2813,강동구청,,124000105,성내삼성.청구아파트,455.05,440,1
2813,강동구청,,124000106,성내삼성.청구아파트,497.49,475,1
2813,강동구청,,124000107,성내주유소,279.22,293,0
2813,강동구청,,124000108,성내주유소,267.03,283,0
2813,강동구청,,124000169,강동구청,177.76,209,0
2813,강동구청,,124000170,강동구청,191.57,220,0
2813,강동구청,,124000171,강동보건소앞,476.94,458,1
2813,강동구청,,124000172,강동보건소건너,485.25,465,1
2813,강동구청,,124000196,강동구청역.농협중앙회,177.91,209,0
2813,강동구청,,124000233,강동구청,133.87,172,0
2813,강동구청,,124000332,라움포레아파트,418.69,409,1
2813,강동구청,,124000352,강동구청역,135.59,173,0
2813,강동구청,,124000422,성내유수지체육공원,415.97,407,1
2813,강동구청,,124900005,성내주유소,266.68,283,0
2813,강동구청,,124900090,성내삼성아파트.공안과,459.67,444,1
2813,강동구청,,124900091,성내삼성아파트.공안과,501.63,479,1
2813,강동구청,,124900095,성내주유소,279.42,293,0
2811,암사,,124000053,삼성광나루아파트,374.97,373,0
2811,암사,,124000054,삼성광나루아파트,365.38,365,0
2811,암사,,124000055,암사역.선사현대아파트,66.0,115,0
2811,암사,,124000056,암사역2번출구.암사종합시장,56.18,107,0
2811,암사,,124000057,천호동공원,481.82,462,1
2811,암사,,124000058,천호동공원,463.13,446,1
2811,암사,,124000416,천일중.구강사,589.24,552,1
2811,암사,,124000417,천일중.구강사,569.54,535,1
2811,암사,,124900029,브라운스톤,250.72,269,0
2811,암사,,124900032,암사역,64.99,115,0
2811,암사,,124900048,브라운스톤,267.89,284,0
2811,암사,,124900050,서울.경기양돈농협,581.3,545,1
2811,암사,,124900075,서울.경기양돈농협,590.65,553,1
2811,암사,,124900076,암사종합시장,80.07,127,0
2811,암사,,124900077,암사삼성.현대아파트,397.38,392,0
2811,암사,,124900078,선사초등학교,569.75,535,1
2811,암사,,124900079,암사역,96.49,141,0
